0,0.27000000000000002,0,0,0,0,0,0,0,0
1,0.56300000000000006,-0.063206766917293183,-0.13834586466165413,0.50220676691729327,0.90827067669172923,254.5,936.5,301.5,1023.5
2,0.82600000000000007,-0.064037593984962379,-0.078195488721804512,0.7660375939849623,0.83609022556390977,885.5,842.5,954.5,918.5
3,0.754,-0.063947368421052656,-0.090225563909774445,0.69394736842105265,0.83609022556390977,362.5,841.5,425.5,918.5
4,0.27300000000000002,-0.063845864661654136,0.4631578947368421,0.21284586466165414,0.83609022556390977,707.5,42.5,730.5,73.5
5,0.30499999999999999,-0.060906015037593943,-0.13834586466165413,0.26390601503759398,0.82406015037593983,816.5,943.5,843.5,1023.5
6,0.30499999999999999,-0.061906015037593937,-0.13834586466165413,0.26290601503759398,0.82406015037593983,844.5,943.5,871.5,1023.5
7,0.625,0.071428571428571397,0.31879699248120302,0.52857142857142858,0.82406015037593994,305.5,31.5,343.5,73.5
8,0.625,-0.035827067669172964,-0.066165413533834594,0.62582706766917284,0.60751879699248112,759.5,76.5,814.5,132.5
9,0.27200000000000002,-0.064345864661654137,-0.19849624060150373,0.21234586466165417,0.17443609022556392,622.5,42.5,645.5,73.5
10,0.40200000000000002,-0.061026315789473665,0.17443609022556392,0.36002631578947369,0.37894736842105259,221.5,2.5,256.5,19.5
11,0.22900000000000001,-0.064285714285714293,-0.066165413533834594,0.16428571428571428,0.162406015037594,998.5,140.5,1017.5,159.5
12,0.625,0.067413533834586453,-0.078195488721804512,0.5365864661654135,0.82406015037593983,336.5,686.5,375.5,761.5
13,0.59299999999999997,-0.059266917293233114,-0.078195488721804512,0.55426691729323307,0.83609022556390977,0.5,762.5,51.5,838.5
14,0.37,-0.062936090225563887,-0.066165413533834594,0.28593609022556393,0.81203007518796999,476.5,535.5,505.5,608.5
15,0.52600000000000002,-0.067706766917293201,-0.066165413533834594,0.49770676691729332,0.83609022556390977,376.5,686.5,423.5,761.5
16,0.52300000000000002,-0.074191729323308211,-0.078195488721804512,0.47919172932330834,0.83609022556390977,52.5,762.5,98.5,838.5
17,0.60299999999999998,-0.064781954887218066,-0.066165413533834594,0.56078195488721805,0.81203007518796999,506.5,535.5,558.5,608.5
18,0.54500000000000004,-0.068721804511278142,-0.078195488721804512,0.50872180451127813,0.81203007518796988,290.5,610.5,338.5,684.5
19,0.54200000000000004,-0.067721804511278183,-0.066165413533834594,0.50972180451127813,0.81203007518796999,559.5,535.5,607.5,608.5
20,0.53900000000000003,-0.067721804511278183,-0.078195488721804512,0.50972180451127813,0.82406015037593983,424.5,686.5,472.5,761.5
21,0.54900000000000004,-0.063236842105263175,-0.078195488721804512,0.52623684210526311,0.83609022556390977,99.5,762.5,148.5,838.5
22,0.22700000000000001,-0.064285714285714293,-0.066165413533834594,0.16428571428571428,0.51127819548872178,118.5,25.5,137.5,73.5
23,0.27200000000000002,-0.063345864661654136,-0.19849624060150373,0.21334586466165414,0.51127819548872189,105.5,252.5,128.5,311.5
24,0.65000000000000002,-0.046357142857142868,-0.066165413533834594,0.63935714285714274,0.60751879699248112,815.5,76.5,872.5,132.5
25,0.625,-0.039342105263157928,0.078195488721804512,0.63434210526315782,0.49924812030075189,384.5,38.5,440.5,73.5
26,0.65000000000000002,-0.046357142857142868,-0.066165413533834594,0.63935714285714274,0.60751879699248112,873.5,76.5,930.5,132.5
27,0.497,-0.037601503759398469,-0.066165413533834594,0.4436015037593985,0.81203007518796999,608.5,535.5,648.5,608.5
28,0.878,-0.047552631578947395,-0.078195488721804512,0.79455263157894729,0.83609022556390977,953.5,947.5,1023.5,1023.5
29,0.67800000000000005,-0.062887218045112783,-0.066165413533834594,0.64688721804511284,0.81203007518796999,702.5,535.5,761.5,608.5
30,0.60599999999999998,-0.060281954887218055,-0.066165413533834594,0.565281954887218,0.81203007518796999,762.5,535.5,814.5,608.5
31,0.70799999999999996,-0.061372180451127842,-0.078195488721804512,0.63637218045112776,0.83609022556390977,149.5,762.5,207.5,838.5
32,0.65900000000000003,-0.065857142857142892,-0.066165413533834594,0.61985714285714277,0.81203007518796999,815.5,535.5,872.5,608.5
33,0.49199999999999999,-0.060646616541353358,-0.066165413533834594,0.45664661654135336,0.81203007518796999,873.5,535.5,916.5,608.5
34,0.45300000000000001,-0.066131578947368388,-0.066165413533834594,0.43913157894736843,0.81203007518796999,53.5,460.5,95.5,533.5
35,0.71799999999999997,-0.060432330827067685,-0.078195488721804512,0.68543233082706767,0.83609022556390977,208.5,762.5,270.5,838.5
36,0.67700000000000005,-0.062857142857142889,-0.066165413533834594,0.62285714285714278,0.81203007518796999,966.5,535.5,1023.5,608.5
37,0.191,-0.065755639097744359,-0.066165413533834594,0.13875563909774433,0.81203007518796999,145.5,460.5,162.5,533.5
38,0.43099999999999999,-0.065056390977443562,-0.078195488721804512,0.38005639097744365,0.81203007518796988,339.5,610.5,376.5,684.5
39,0.59299999999999997,-0.06579699248120302,-0.066165413533834594,0.57179699248120297,0.81203007518796999,163.5,460.5,216.5,533.5
40,0.51400000000000001,-0.061191729323308235,-0.066165413533834594,0.49219172932330835,0.81203007518796999,217.5,460.5,263.5,533.5
41,0.90800000000000003,-0.066157894736842124,-0.066165413533834594,0.86015789473684212,0.81203007518796999,946.5,765.5,1023.5,838.5
42,0.66800000000000004,-0.061342105263157927,-0.066165413533834594,0.6123421052631578,0.81203007518796999,264.5,460.5,320.5,533.5
43,0.747,-0.06446240601503761,-0.078195488721804512,0.70546240601503762,0.83609022556390977,271.5,762.5,335.5,838.5
44,0.60599999999999998,-0.063781954887218092,-0.066165413533834594,0.56178195488721805,0.81203007518796999,321.5,460.5,373.5,533.5
45,0.75800000000000001,-0.062477443609022583,-0.078195488721804512,0.71947744360902255,0.83609022556390977,336.5,762.5,401.5,838.5
46,0.61499999999999999,-0.061296992481203044,-0.066165413533834594,0.57629699248120303,0.81203007518796999,374.5,460.5,427.5,533.5
47,0.54800000000000004,-0.060706766917293202,-0.078195488721804512,0.50470676691729333,0.82406015037593983,473.5,686.5,520.5,761.5
48,0.53100000000000003,-0.065221804511278167,-0.066165413533834594,0.51222180451127819,0.81203007518796999,428.5,460.5,476.5,533.5
49,0.68200000000000005,-0.064872180451127845,-0.078195488721804512,0.63287218045112781,0.81203007518796988,377.5,610.5,435.5,684.5
50,0.66000000000000003,-0.065872180451127846,-0.066165413533834594,0.63187218045112781,0.81203007518796999,477.5,460.5,535.5,533.5
51,0.90500000000000003,-0.063157894736842121,-0.066165413533834594,0.86315789473684212,0.81203007518796999,536.5,460.5,613.5,533.5
52,0.66200000000000003,-0.064872180451127845,-0.066165413533834594,0.63287218045112781,0.81203007518796999,614.5,460.5,672.5,533.5
53,0.56800000000000006,-0.061251879699248162,-0.066165413533834594,0.54025187969924815,0.81203007518796999,673.5,460.5,723.5,533.5
54,0.59999999999999998,-0.060296992481203016,-0.066165413533834594,0.57729699248120303,0.81203007518796999,724.5,460.5,777.5,533.5
55,0.27000000000000002,-0.065345864661654152,-0.12631578947368421,0.21134586466165414,0.82406015037593994,0.5,839.5,23.5,918.5
56,0.47400000000000003,-0.065601503759398466,-0.078195488721804512,0.41560150375939853,0.82406015037593983,521.5,686.5,561.5,761.5
57,0.27000000000000002,-0.065345864661654152,-0.12631578947368421,0.21134586466165414,0.81203007518796999,70.5,840.5,93.5,918.5
58,0.625,-0.033327067669172969,0.19849624060150375,0.6283270676691729,0.81203007518796999,62.5,22.5,117.5,73.5
59,0.53300000000000003,-0.098372180451127847,-0.19849624060150373,0.59937218045112772,0.0060150375939849714,257.5,2.5,315.5,19.5
60,0.27300000000000002,-0.064345864661654151,0.45112781954887216,0.21234586466165414,0.82406015037593983,541.5,42.5,564.5,73.5
61,0.55700000000000005,-0.058706766917293214,-0.078195488721804512,0.50670676691729333,0.63157894736842102,706.5,252.5,753.5,311.5
62,0.57600000000000007,-0.064751879699248144,-0.078195488721804512,0.53675187969924809,0.84812030075187972,426.5,841.5,476.5,918.5
63,0.52000000000000002,-0.065191729323308231,-0.078195488721804512,0.48819172932330834,0.63157894736842102,754.5,252.5,800.5,311.5
64,0.58199999999999996,-0.060236842105263172,-0.078195488721804512,0.52923684210526312,0.84812030075187972,477.5,841.5,526.5,918.5
65,0.60399999999999998,-0.064251879699248171,-0.078195488721804512,0.53725187969924815,0.64360902255639096,696.5,325.5,746.5,385.5
66,0.34400000000000003,-0.065511278195488687,-0.066165413533834594,0.34351127819548871,0.81203007518796999,828.5,460.5,862.5,533.5
67,0.58499999999999996,-0.064251879699248171,-0.29473684210526313,0.53725187969924815,0.64360902255639096,94.5,840.5,144.5,918.5
68,0.52600000000000002,-0.061676691729323246,-0.066165413533834594,0.47967669172932337,0.84812030075187972,501.5,762.5,546.5,838.5
69,0.23000000000000001,-0.064285714285714293,-0.066165413533834594,0.16428571428571428,0.84812030075187972,547.5,762.5,566.5,838.5
70,0.20999999999999999,-0.16440601503759397,-0.30676691729323308,0.16040601503759397,0.84812030075187961,46.5,927.5,73.5,1023.5
71,0.20500000000000002,-0.065255639097744372,-0.066165413533834594,0.13925563909774433,0.84812030075187972,1005.5,842.5,1022.5,918.5
72,0.84099999999999997,-0.060567669172932395,-0.066165413533834594,0.79356766917293231,0.64360902255639096,921.5,252.5,992.5,311.5
73,0.52700000000000002,-0.061676691729323246,-0.066165413533834594,0.47967669172932337,0.64360902255639096,0.5,192.5,45.5,251.5
74,0.58999999999999997,-0.064766917293233139,-0.078195488721804512,0.54876691729323313,0.64360902255639096,747.5,325.5,798.5,385.5
75,0.57600000000000007,-0.064751879699248144,-0.29473684210526313,0.53675187969924809,0.64360902255639096,145.5,840.5,195.5,918.5
76,0.58099999999999996,-0.060236842105263172,-0.29473684210526313,0.52923684210526312,0.64360902255639096,196.5,840.5,245.5,918.5
77,0.41899999999999998,-0.062056390977443594,-0.066165413533834594,0.38305639097744359,0.64360902255639096,106.5,192.5,143.5,251.5
78,0.504,-0.05416165413533832,-0.078195488721804512,0.47516165413533834,0.63157894736842102,248.5,192.5,292.5,251.5
79,0.38800000000000001,-0.06449624060150376,-0.078195488721804512,0.33249624060150379,0.73984962406015031,135.5,317.5,168.5,385.5
80,0.52900000000000003,-0.061691729323308235,-0.078195488721804512,0.49169172932330835,0.63157894736842102,345.5,192.5,391.5,251.5
81,0.50900000000000001,-0.064676691729323263,-0.066165413533834594,0.47667669172932337,0.61954887218045107,561.5,75.5,606.5,132.5
82,0.86899999999999999,-0.065112781954887261,-0.066165413533834594,0.82511278195488702,0.61954887218045107,393.5,75.5,467.5,132.5
83,0.55100000000000005,-0.061721804511278233,-0.066165413533834594,0.51572180451127803,0.61954887218045107,344.5,75.5,392.5,132.5
84,0.52200000000000002,-0.064191729323308244,-0.29473684210526313,0.48919172932330834,0.61954887218045107,567.5,762.5,613.5,838.5
85,0.52800000000000002,-0.062676691729323275,-0.066165413533834594,0.47867669172932337,0.61954887218045107,298.5,75.5,343.5,132.5
86,0.39100000000000001,-0.064996240601503733,-0.1142857142857143,0.33199624060150384,0.81203007518796999,527.5,841.5,560.5,918.5
87,0.19700000000000001,-0.065755639097744359,-0.078195488721804512,0.13875563909774433,0.88421052631578934,872.5,943.5,889.5,1023.5
88,0.39100000000000001,-0.064996240601503733,-0.1142857142857143,0.33199624060150384,0.81203007518796999,561.5,841.5,594.5,918.5
89,0.61299999999999999,-0.062266917293233089,0.11428571428571428,0.55126691729323307,0.41503759398496237,827.5,48.5,878.5,73.5
90,0.27200000000000002,-0.063845864661654136,-0.19849624060150373,0.21284586466165414,0.17443609022556392,646.5,42.5,669.5,73.5
91,0.434,-0.062041353383458592,-0.19849624060150373,0.37104135338345873,0.17443609022556392,670.5,42.5,706.5,73.5
92,0.55400000000000005,-0.061691729323308249,-0.066165413533834594,0.49169172932330835,0.162406015037594,0.5,0.5,46.5,19.5
93,0.56700000000000006,-0.061206766917293175,-0.066165413533834594,0.50420676691729327,0.81203007518796999,0.5,386.5,47.5,459.5
94,0.56700000000000006,-0.061206766917293175,-0.066165413533834594,0.50420676691729327,0.81203007518796999,48.5,386.5,95.5,459.5
95,1.2210000000000001,-0.065033834586466097,-0.090225563909774445,1.1620338345864663,0.82406015037593983,614.5,762.5,716.5,838.5
96,0.68000000000000005,-0.064857142857142863,-0.066165413533834594,0.62085714285714277,0.60751879699248112,931.5,76.5,988.5,132.5
97,0.27200000000000002,-0.063845864661654136,0.45112781954887216,0.21284586466165414,0.82406015037593983,998.5,160.5,1021.5,191.5
98,0.27200000000000002,-0.063845864661654136,0.45112781954887216,0.21284586466165414,0.82406015037593983,441.5,42.5,464.5,73.5
99,0.435,-0.063056390977443574,0.45112781954887216,0.38205639097744359,0.82406015037593983,465.5,42.5,502.5,73.5
100,0.435,-0.063056390977443574,0.45112781954887216,0.38205639097744359,0.82406015037593983,503.5,42.5,540.5,73.5
101,0.58199999999999996,-0.0055864661654135032,0.10225563909774435,0.4635864661654136,0.58345864661654123,344.5,33.5,383.5,73.5
102,0.71599999999999997,-0.064902255639097753,0.17443609022556392,0.65690225563909777,0.37894736842105259,83.5,2.5,143.5,19.5
103,0.91400000000000003,-0.062142857142857132,0.17443609022556392,0.85214285714285709,0.37894736842105259,144.5,2.5,220.5,19.5
104,0.70599999999999996,-0.063887218045112812,0.30676691729323308,0.64588721804511273,0.82406015037593983,245.5,30.5,304.5,73.5
105,0.68000000000000005,-0.064857142857142863,-0.066165413533834594,0.62085714285714277,0.60751879699248112,701.5,76.5,758.5,132.5
106,32.767000000000003,0,0,0,0,0,0,0,0
107,0.67600000000000005,-0.060842105263157913,-0.066165413533834594,0.61284210526315785,0.82406015037593983,485.5,610.5,541.5,684.5
108,0.80100000000000005,-0.025417293233082731,-0.054135338345864661,0.70841729323308256,0.58345864661654145,0.5,20.5,61.5,73.5
109,0.61599999999999999,-0.060766917293233087,-0.078195488721804512,0.55276691729323313,0.82406015037593983,562.5,686.5,613.5,761.5
110,0.53700000000000003,-0.060661654135338305,-0.12631578947368421,0.46866165413533839,0.83609022556390977,890.5,943.5,934.5,1023.5
111,0.41000000000000003,-0.06052631578947365,0.53533834586466167,0.36052631578947369,0.76390977443609021,47.5,0.5,82.5,19.5
112,0.88200000000000001,-0.062097744360902291,-0.078195488721804512,0.81609774436090221,0.81203007518796988,591.5,610.5,664.5,684.5
113,0.45600000000000002,-0.06257142857142857,-0.0060150375939849619,0.39457142857142857,0.54736842105263162,177.5,27.5,215.5,73.5
114,0.67200000000000004,-0.062842105263157921,0.0060150375939849619,0.61084210526315785,0.37894736842105259,565.5,42.5,621.5,73.5
115,0.88100000000000001,-0.062597744360902263,-0.066165413533834594,0.81559774436090227,0.81203007518796999,96.5,386.5,169.5,459.5
116,0.32000000000000001,-0.062906015037593965,0.53533834586466167,0.26190601503759398,0.87218045112781939,799.5,45.5,826.5,73.5
117,0.625,-0.033827067669172942,-0.066165413533834594,0.62782706766917284,0.66766917293233075,419.5,324.5,474.5,385.5
118,0.57500000000000007,-0.065266917293233112,-0.066165413533834594,0.54826691729323307,0.82406015037593983,845.5,610.5,896.5,684.5
119,0.45800000000000002,-0.06157142857142852,-0.0060150375939849619,0.39557142857142863,0.54736842105263162,138.5,27.5,176.5,73.5
120,0.53600000000000003,-0.064691729323308231,-0.066165413533834594,0.48869172932330834,0.61954887218045107,514.5,75.5,560.5,132.5
121,0.33900000000000002,-0.060921052631578911,0.47518796992481205,0.27592105263157896,0.83609022556390977,989.5,102.5,1017.5,132.5
122,0.22800000000000001,-0.064285714285714293,-0.066165413533834594,0.16428571428571428,0.83609022556390977,614.5,686.5,633.5,761.5
123,0.19700000000000001,-0.065755639097744359,-0.066165413533834594,0.13875563909774433,0.89624060150375928,935.5,943.5,952.5,1023.5
124,32.767000000000003,0,0,0,0,0,0,0,0
125,0.35799999999999998,-0.060330827067669172,0.4631578947368421,0.20433082706766917,0.82406015037593983,776.5,43.5,798.5,73.5
126,0.67800000000000005,-0.062887218045112783,-0.066165413533834594,0.64688721804511284,0.81203007518796999,170.5,386.5,229.5,459.5
127,0.57699999999999996,-0.062236842105263188,-0.066165413533834594,0.52723684210526311,0.81203007518796999,230.5,386.5,279.5,459.5
128,0.49199999999999999,-0.061146616541353331,-0.066165413533834594,0.45614661654135341,0.81203007518796999,280.5,386.5,323.5,459.5
129,0.69500000000000006,-0.062417293233082698,-0.066165413533834594,0.67141729323308263,0.81203007518796999,324.5,386.5,385.5,459.5
130,0.49199999999999999,-0.060646616541353358,-0.066165413533834594,0.45664661654135336,0.81203007518796999,386.5,386.5,429.5,459.5
131,0.59999999999999998,-0.060296992481203016,-0.066165413533834594,0.57729699248120303,0.81203007518796999,430.5,386.5,483.5,459.5
132,0.67700000000000005,-0.062857142857142889,-0.066165413533834594,0.62285714285714278,0.81203007518796999,484.5,386.5,541.5,459.5
133,0.746,-0.06446240601503761,-0.078195488721804512,0.70546240601503762,0.83609022556390977,717.5,762.5,781.5,838.5
134,0.191,-0.065755639097744359,-0.066165413533834594,0.13875563909774433,0.81203007518796999,542.5,386.5,559.5,459.5
135,0.59299999999999997,-0.06579699248120302,-0.066165413533834594,0.57179699248120297,0.81203007518796999,560.5,386.5,613.5,459.5
136,0.68800000000000006,-0.060902255639097756,-0.066165413533834594,0.66090225563909777,0.81203007518796999,875.5,386.5,935.5,459.5
137,0.90800000000000003,-0.066157894736842124,-0.066165413533834594,0.86015789473684212,0.81203007518796999,0.5,312.5,77.5,385.5
138,0.66800000000000004,-0.061342105263157927,-0.066165413533834594,0.6123421052631578,0.81203007518796999,78.5,312.5,134.5,385.5
139,0.64900000000000002,-0.066342105263157911,-0.066165413533834594,0.60734210526315779,0.81203007518796999,936.5,386.5,992.5,459.5
140,0.747,-0.06446240601503761,-0.078195488721804512,0.70546240601503762,0.83609022556390977,782.5,762.5,846.5,838.5
141,0.66000000000000003,-0.062342105263157914,-0.066165413533834594,0.6113421052631578,0.81203007518796999,818.5,386.5,874.5,459.5
142,0.53600000000000003,-0.065736842105263177,-0.066165413533834594,0.52373684210526317,0.81203007518796999,768.5,386.5,817.5,459.5
143,0.58299999999999996,-0.06079699248120303,-0.066165413533834594,0.57679699248120297,0.81203007518796999,714.5,386.5,767.5,459.5
144,0.53100000000000003,-0.065221804511278167,-0.066165413533834594,0.51222180451127819,0.81203007518796999,665.5,386.5,713.5,459.5
145,0.56800000000000006,-0.061251879699248162,-0.066165413533834594,0.54025187969924815,0.81203007518796999,614.5,386.5,664.5,459.5
146,0.753,-0.062992481203007503,-0.066165413533834594,0.73099248120300753,0.83609022556390977,634.5,686.5,700.5,761.5
147,0.66200000000000003,-0.064872180451127845,-0.066165413533834594,0.63287218045112781,0.81203007518796999,965.5,460.5,1023.5,533.5
148,0.755,-0.06197744360902261,-0.066165413533834594,0.71997744360902249,0.83609022556390977,701.5,686.5,766.5,761.5
149,0.72999999999999998,-0.062432330827067693,-0.066165413533834594,0.68343233082706756,0.83609022556390977,767.5,686.5,829.5,761.5
